gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,average_score,target,average score,score variance,strongest subject,weakest subject,parent_education_level,is_test_prepared,is_lunch_free,study_hours_per_week,attendance_rate,internet_access,school_support,past_failures,risk_factor,final_prediction_score
female,group E,some college,standard,none,67,76,75,72.66666666666667,Pass,72.66666666666667,24.333333333333332,reading score,math score,3,0,0,6.190443535909669,83.235477524688,1,0,0,1.33529044950624,0.7343068996358146
female,group E,bachelor's degree,standard,none,64,73,70,69.0,Pass,69.0,21.0,reading score,math score,5,0,0,12.523952509291227,85.96711064028155,1,0,0,0.28065778719436907,0.767370705505394
female,group C,associate's degree,free/reduced,none,57,78,67,67.33333333333333,Pass,67.33333333333333,110.33333333333334,reading score,math score,4,0,1,10.1987892491854,84.8024459855778,1,0,1,1.803951080288444,0.6708747536176582
female,group D,high school,standard,none,62,64,64,63.333333333333336,Pass,63.333333333333336,1.3333333333333335,reading score,math score,2,0,0,5.922202560190554,82.50694422131919,1,0,0,1.8498611155736162,0.6403181117054465
male,group D,master's degree,standard,none,73,70,75,72.66666666666667,Pass,72.66666666666667,6.333333333333334,writing score,reading score,6,0,0,9.774995723685203,88.23715652939399,1,0,0,0.0,0.8086666666666666
male,group E,some high school,free/reduced,completed,73,67,59,66.33333333333333,Pass,66.33333333333333,49.33333333333333,math score,writing score,1,1,1,10.086968866534747,90.99995899196479,1,1,0,0.6800008201607042,0.7264653903800711
female,group D,some college,standard,none,77,68,77,74.0,Pass,74.0,27.0,math score,reading score,3,0,0,4.553916085179431,83.69074756858872,1,1,0,0.8261850486282256,0.771991337417949
male,group E,some college,standard,none,76,67,67,70.0,Pass,70.0,27.0,math score,reading score,3,0,0,8.023551616199855,83.35751820609751,1,0,1,2.3328496358780497,0.6600880729686602
male,group C,associate's degree,standard,completed,57,54,56,55.66666666666666,Fail,55.666666666666664,2.333333333333333,math score,reading score,4,1,0,21.28596425946728,92.74655975919073,1,0,0,0.0,0.6896666666666667
female,group C,some high school,standard,completed,65,74,77,72.0,Pass,72.0,39.0,writing score,math score,1,1,0,15.59278149599616,90.5256896448694,1,0,0,1.189486207102612,0.7377597919020026
male,group A,high school,free/reduced,none,48,45,41,44.66666666666666,Fail,44.666666666666664,12.333333333333332,math score,writing score,2,0,1,3.735035086166378,81.56908277135386,0,1,1,2.3686183445729228,0.4807628487725347
female,group B,high school,free/reduced,none,50,67,63,60.0,Pass,60.0,79.0,reading score,math score,2,0,1,2.7310138973449902,81.88606741267525,1,0,2,3.862278651746495,0.5049171011008867
female,group C,associate's degree,standard,none,85,89,95,89.66666666666667,Pass,89.66666666666667,25.333333333333332,writing score,math score,4,0,0,5.052814550897199,84.46842377771462,1,0,2,2.8106315244457076,0.7711479815786144
male,group B,some high school,standard,none,74,63,57,64.66666666666667,Pass,64.66666666666667,74.33333333333334,math score,writing score,1,0,0,4.307474283371157,81.34995933050321,1,1,0,1.873000813389936,0.6483628395976025
male,group D,some high school,standard,none,60,59,54,57.66666666666666,Fail,57.666666666666664,10.333333333333332,math score,writing score,1,0,0,3.2408971975505527,80.69624571670616,1,0,0,2.386075085665877,0.5707907163040744
female,group C,some high school,standard,completed,59,54,67,60.0,Pass,60.0,43.0,writing score,reading score,1,1,0,9.065951637733043,90.62554978989847,1,1,0,0.6874890042020305,0.6817150544230741
male,group A,some college,standard,none,53,43,43,46.333333333333336,Fail,46.333333333333336,33.333333333333336,math score,reading score,3,0,0,7.481800000930328,84.39043984242298,1,0,0,1.3121912031515404,0.5512599190792566
female,group A,some college,free/reduced,none,49,65,55,56.333333333333336,Fail,56.333333333333336,65.33333333333333,reading score,math score,3,0,1,7.731876147407229,81.82413367812921,1,0,2,3.3635173264374156,0.5070254971314005
female,group D,high school,standard,completed,88,99,100,95.66666666666669,Pass,95.66666666666667,44.33333333333333,writing score,math score,2,1,0,15.541259387868498,91.95698214021438,1,1,0,0.16086035719571246,0.9607086615450124
female,group C,high school,standard,none,54,59,62,58.333333333333336,Fail,58.333333333333336,16.333333333333336,writing score,math score,2,0,0,7.669499776104353,82.1711274575866,1,0,0,1.8565774508482678,0.6049440918609185
female,group C,some high school,standard,none,63,73,68,68.0,Pass,68.0,25.0,reading score,math score,1,0,0,4.462063507505618,81.04137442090745,1,0,0,2.379172511581851,0.6435084407644402
male,group B,associate's degree,standard,completed,65,65,63,64.33333333333333,Pass,64.33333333333333,1.3333333333333335,math score,writing score,4,1,0,11.721556570823527,92.34412862813177,1,0,0,0.0,0.7503333333333333
female,group B,associate's degree,standard,none,82,80,77,79.66666666666667,Pass,79.66666666666667,6.333333333333334,math score,writing score,4,0,0,11.832399721790148,82.22810765601447,0,0,1,1.8554378468797106,0.7543408875560478
female,group D,high school,free/reduced,completed,52,57,56,55.0,Fail,55.0,7.0,reading score,math score,2,1,1,15.729307979073255,91.21096685492208,1,0,0,0.6757806629015585,0.6473670695196718
male,group D,associate's degree,standard,completed,87,84,85,85.33333333333333,Pass,85.33333333333333,2.3333333333333335,math score,reading score,4,1,0,17.378948346454784,94.34235073549046,1,0,0,0.0,0.8973333333333333
female,group D,master's degree,standard,completed,70,71,74,71.66666666666667,Pass,71.66666666666667,4.333333333333334,writing score,math score,6,1,0,27.226589825479813,96.26606932580593,1,0,0,0.0,0.8016666666666665
male,group E,some college,standard,completed,84,83,78,81.66666666666667,Pass,81.66666666666667,10.333333333333332,math score,writing score,3,1,0,16.622992748837802,92.20122237611024,1,0,0,0.15597555247779524,0.8629806869616174
male,group D,associate's degree,standard,none,71,66,60,65.66666666666667,Pass,65.66666666666667,30.333333333333332,math score,writing score,4,0,0,7.7892307379188015,84.55109656738236,1,1,0,0.3089780686523529,0.7424602699526579
male,group B,some high school,standard,completed,63,67,67,65.66666666666667,Pass,65.66666666666667,5.333333333333334,reading score,math score,1,1,0,16.220351995233294,91.32006750205565,1,1,1,1.6735986499588869,0.6664671640714753
female,group C,bachelor's degree,free/reduced,completed,51,72,79,67.33333333333333,Pass,67.33333333333333,212.33333333333331,writing score,math score,5,1,1,19.57349391485233,92.70789479923297,1,0,0,0.0,0.7713333333333333
male,group E,high school,standard,none,84,73,69,75.33333333333333,Pass,75.33333333333333,60.33333333333334,math score,writing score,2,0,0,6.1993354389068855,81.99625988709609,1,0,1,2.860074802258078,0.6680612468255906
male,group C,bachelor's degree,standard,completed,71,74,68,71.0,Pass,71.0,9.0,reading score,writing score,5,1,0,23.29631303852728,95.94655206051345,1,0,2,1.0810689587897309,0.7367973407586224
male,group C,associate's degree,standard,none,74,73,67,71.33333333333333,Pass,71.33333333333333,14.333333333333332,math score,writing score,4,0,0,8.87777377412701,83.00924770827875,0,0,2,2.839815045834425,0.6411894738479
male,group D,some college,standard,none,68,59,62,63.0,Pass,63.0,21.0,math score,reading score,3,0,0,9.183398560546943,82.42331271587945,1,1,2,2.851533745682411,0.5822035485703025
male,group E,high school,free/reduced,completed,57,56,54,55.66666666666666,Fail,55.666666666666664,2.333333333333333,math score,writing score,2,1,1,14.316400590798759,92.22727580597876,1,1,0,0.1554544838804247,0.6810097042735601
female,group C,associate's degree,free/reduced,completed,82,93,93,89.33333333333333,Pass,89.33333333333333,40.33333333333333,reading score,math score,4,1,1,24.24540571448469,95.59174117377495,0,0,0,0.0,0.9253333333333333
female,group D,high school,standard,completed,57,58,64,59.66666666666666,Fail,59.666666666666664,14.333333333333334,writing score,math score,2,1,0,20.752779014623986,92.6198488406058,1,0,0,0.647603023187884,0.6816028949602688
female,group D,master's degree,free/reduced,completed,47,58,67,57.333333333333336,Fail,57.333333333333336,100.33333333333334,writing score,math score,6,1,1,19.17782277034517,96.4987813145975,1,0,2,0.5700243737080501,0.6695897679940384
female,group A,some high school,standard,completed,59,85,80,74.66666666666667,Pass,74.66666666666667,190.33333333333334,reading score,math score,1,1,0,14.980060118425344,91.23022171775725,0,0,3,4.175395565644855,0.5901468866908476
male,group B,some college,free/reduced,none,41,39,34,38.0,Fail,38.0,13.0,math score,writing score,3,0,1,3.401678706412728,82.5944674106234,1,0,2,3.348110651787532,0.37955013199375753
female,group C,some college,free/reduced,none,62,67,62,63.66666666666666,Pass,63.666666666666664,8.333333333333332,reading score,math score,3,0,1,4.064719871953832,83.42289658429627,1,1,0,0.8315420683140746,0.6993596819210992
male,group C,bachelor's degree,standard,none,86,83,86,85.0,Pass,85.0,3.0,math score,reading score,5,0,0,15.212575266564949,84.83090795563778,0,1,2,1.8033818408872442,0.794573120136049
male,group C,some high school,free/reduced,none,69,71,65,68.33333333333333,Pass,68.33333333333333,9.333333333333332,reading score,writing score,1,0,1,2.8862048001398475,80.68993613645756,1,0,0,2.3862012772708487,0.6454503556020136
male,group A,some high school,free/reduced,none,65,59,53,59.0,Fail,59.0,36.0,math score,writing score,1,0,1,4.513726548077616,81.20173827387725,1,0,0,2.3759652345224547,0.5806870478794902
male,group C,some high school,free/reduced,none,68,63,54,61.66666666666666,Pass,61.666666666666664,50.333333333333336,math score,writing score,1,0,1,3.0275161190755995,81.05646463734882,1,1,0,1.8788707072530233,0.627035956453702
male,group C,associate's degree,free/reduced,none,64,66,59,63.0,Pass,63.0,13.0,reading score,writing score,4,0,1,9.179419321511801,83.43448632781437,1,0,0,0.8313102734437126,0.6947059234666986
female,group C,high school,standard,none,61,72,70,67.66666666666667,Pass,67.66666666666667,34.333333333333336,reading score,math score,2,0,0,4.796072873847181,82.82267838015726,1,0,0,1.843546432396855,0.6710030976474474
male,group C,high school,standard,none,61,56,55,57.333333333333336,Fail,57.333333333333336,10.333333333333332,math score,writing score,2,0,0,5.836921337485507,81.04186823565347,1,0,0,1.8791626352869306,0.5966863662074258
female,group A,some high school,free/reduced,none,47,59,50,52.0,Fail,52.0,39.0,reading score,math score,1,0,1,3.034107022812695,80.8157731512495,0,1,0,1.88368453697501,0.5591012168319824
male,group C,some high school,standard,none,73,66,66,68.33333333333333,Pass,68.33333333333333,16.333333333333332,math score,reading score,1,0,0,3.6417470651477357,80.55688139777764,1,0,1,3.3888623720444473,0.5896140800966856
male,group C,some college,free/reduced,completed,50,48,53,50.333333333333336,Fail,50.333333333333336,6.333333333333333,writing score,reading score,3,1,1,16.702532557738643,93.79958194866488,1,0,2,2.124008361026702,0.5340513768077475
male,group D,associate's degree,standard,none,75,68,64,69.0,Pass,69.0,31.0,math score,writing score,4,0,0,7.371145151961238,84.80842981645517,0,1,1,1.3038314036708964,0.7103921269635924
male,group D,associate's degree,free/reduced,none,75,66,73,71.33333333333333,Pass,71.33333333333333,22.333333333333332,math score,reading score,4,0,1,12.040738323481492,83.32540887494527,1,1,0,0.33349182250109466,0.7807618126300694
male,group C,high school,standard,none,70,56,51,59.0,Fail,59.0,97.0,math score,writing score,2,0,0,5.054210714400034,82.35132580441415,1,1,1,2.3529734839117173,0.5819674144242206
male,group D,some high school,standard,completed,89,88,82,86.33333333333333,Pass,86.33333333333333,14.333333333333332,math score,writing score,1,1,0,12.149766394492993,90.89593722619595,1,0,2,3.182081255476081,0.7271293243344384
female,group C,some college,standard,completed,67,81,79,75.66666666666667,Pass,75.66666666666667,57.33333333333334,reading score,math score,3,1,0,20.012036705085155,93.7687613742673,1,0,0,0.12462477251465401,0.8227265518370508
female,group D,high school,standard,none,78,81,80,79.66666666666667,Pass,79.66666666666667,2.3333333333333335,reading score,math score,2,0,0,7.554927936175812,81.9083673254734,1,1,0,1.3618326534905318,0.7818288151445438
female,group A,some high school,free/reduced,none,59,73,69,67.0,Pass,67.0,52.0,reading score,math score,1,0,1,2.298248084246235,80.91227972783166,1,1,0,1.8817544054433668,0.664208702159302
female,group B,associate's degree,standard,none,73,83,76,77.33333333333333,Pass,77.33333333333333,26.333333333333332,reading score,math score,4,0,0,6.096043909333501,85.7389196619532,1,0,0,0.7852216067609359,0.7976058463525606
male,group A,some high school,free/reduced,none,79,82,73,78.0,Pass,78.0,21.0,reading score,writing score,1,0,1,3.196869205324978,80.7508790998907,1,0,1,3.384982418002186,0.6574968139708872
female,group C,some high school,standard,completed,67,74,77,72.66666666666667,Pass,72.66666666666667,26.333333333333332,writing score,math score,1,1,0,14.777153866095222,90.62044733999656,1,1,2,2.6875910532000686,0.6589998697057069
male,group D,some college,free/reduced,none,69,66,60,65.0,Pass,65.0,21.0,math score,writing score,3,0,1,6.001299106388859,83.25362933977837,1,1,0,0.8349274132044326,0.7085044918830123
male,group C,high school,standard,completed,86,81,80,82.33333333333333,Pass,82.33333333333333,10.333333333333332,math score,writing score,2,1,0,13.47219664578406,92.93864362456836,1,0,1,1.6412271275086328,0.7849365388071803
male,group B,high school,standard,none,47,46,42,45.0,Fail,45.0,7.0,math score,writing score,2,0,0,5.454517405847239,81.75567842745437,1,0,2,3.8648864314509126,0.3997718788450398
male,group B,associate's degree,standard,none,81,73,72,75.33333333333333,Pass,75.33333333333333,24.333333333333332,math score,writing score,4,0,0,7.352002101155864,82.24814705451513,1,0,2,2.8550370589096974,0.6683417891015316
female,group C,some college,free/reduced,completed,64,85,85,78.0,Pass,78.0,147.0,reading score,math score,3,1,1,15.92169940887086,92.51791580192871,1,0,0,0.14964168396142583,0.8376667412984263
female,group E,some college,standard,none,100,92,97,96.33333333333331,Pass,96.33333333333333,16.333333333333332,math score,reading score,3,0,0,8.221500208722412,83.01779496295867,0,0,2,3.3396441007408266,0.7883549513349632
female,group C,associate's degree,free/reduced,none,65,77,74,72.0,Pass,72.0,39.0,reading score,math score,4,0,1,8.414328068927782,82.64769202652886,1,0,0,0.8470461594694229,0.75682962212018
male,group C,some college,free/reduced,none,65,58,49,57.333333333333336,Fail,57.333333333333336,64.33333333333334,math score,writing score,3,0,1,9.68676468215984,83.47430665416948,1,0,0,1.3305138669166103,0.6272395650360901
female,group C,associate's degree,free/reduced,none,53,61,62,58.66666666666666,Fail,58.666666666666664,24.333333333333336,writing score,math score,4,0,1,9.813071356975708,85.99099755604081,0,0,0,0.7801800488791838,0.6672199343858906
male,group C,bachelor's degree,free/reduced,none,37,56,47,46.66666666666666,Fail,46.666666666666664,90.33333333333333,reading score,math score,5,0,1,6.585339257446383,84.75869737990722,1,0,0,0.30482605240185556,0.6096914877833624
female,group D,bachelor's degree,standard,none,79,89,89,85.66666666666667,Pass,85.66666666666667,33.33333333333333,reading score,math score,5,0,0,10.803300811391289,84.27364278365107,1,1,1,0.8145271443269786,0.8543072104413518
